,E,ratio,solutions,real_solutions,isOpt,Entropy,gamma_1,gamma_2,beta_1,beta_2,formula,MaxObj
2743,2.12255956,0.53063989,1100,['1100'],TRUE,0.26582734,5.63320062,4.98321593,2.6927937,2.6927937,"(0, -1, 1, -1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
2744,2.12255956,0.53063989,1111,['1111'],TRUE,0.26582734,5.63320062,4.98321593,2.6927937,2.6927937,"(0, -1, 1, -1, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
2745,2.65228378,0.66307094,1101,"['1101', '1100']",TRUE,0.28868805,0.43332312,0.86664625,1.12199738,0.67319843,"(0, -1, 1, -1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4]"
2746,2.4219544,0.6054886,1100,['1100'],TRUE,0.30721978,0.64998469,1.29996937,0.8975979,0.44879895,"(0, -1, 1, -1, 1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[4]
2747,2.99560024,0.74890006,101,"['1111', '1101']",FALSE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, -1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
2748,2.99560024,0.74890006,101,"['1101', '1100']",FALSE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, -1, 1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2749,2.4219544,0.6054886,1111,['1111'],TRUE,0.30721978,0.64998469,1.29996937,0.8975979,0.44879895,"(0, -1, 1, -1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[4]
2750,2.44139167,0.61034792,1100,['1100'],TRUE,0.28370131,0.43332312,0.86664625,1.12199738,0.44879895,"(0, -1, 1, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
2751,2.94390423,0.73597606,1101,"['1111', '1101']",TRUE,0.38171314,0.64998469,1.08330781,1.34639685,0.8975979,"(0, -1, 1, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2752,2.94390423,0.73597606,1101,"['1101', '1100']",TRUE,0.38171314,0.64998469,1.08330781,1.34639685,0.8975979,"(0, -1, 1, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2753,2.44139167,0.61034792,1111,['1111'],TRUE,0.28370131,0.43332312,0.86664625,1.12199738,0.44879895,"(0, -1, 1, -1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
2754,2.99560024,0.74890006,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
2755,2.99560024,0.74890006,100,['1100'],FALSE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
2756,3.53730465,0.88432616,100,"['1100', '0100']",TRUE,0.56114167,2.59993875,4.11656968,2.01959528,2.01959528,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[4, 4]"
2757,1.97072917,0.98536459,100,"['1110', '1101', '1100', '1000', '0110', '0101', '0100', '0000']",TRUE,0.33596626,5.84986218,3.89990812,2.01959528,2.24399475,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[2, 2, 2, 2, 2, 2, 2, 2]"
2758,3.09689982,0.77422495,1100,['1100'],TRUE,0.58973985,0.64998469,1.08330781,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
2759,3.09689982,0.77422495,100,['0100'],TRUE,0.58973985,5.63320062,1.08330781,2.01959528,2.24399475,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
2760,3.09689982,0.77422495,100,['0100'],TRUE,0.58973985,0.64998469,1.08330781,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[4]
2761,3.09689982,0.77422495,1100,['1100'],TRUE,0.58973985,0.64998469,1.08330781,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
2762,3.09689982,0.77422495,100,['0100'],TRUE,0.58973985,5.63320062,1.08330781,2.01959528,2.24399475,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
2763,3.09689982,0.77422495,1100,['1100'],TRUE,0.58973985,0.64998469,1.08330781,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
2764,3.99266922,0.99816731,100,"['1100', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
2765,1.99853126,0.99926563,100,"['1101', '1100', '1000', '0101', '0100', '0000']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
2766,3.99266922,0.99816731,100,"['1100', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2767,1.99853126,0.99926563,1100,"['1110', '1100', '1000', '0110', '0100', '0000']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
2768,3.54730107,0.88682527,1100,['1100'],TRUE,0.73807975,0.86664625,1.51663094,1.57079633,0.8975979,"(0, -1, 1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
2769,3.54730107,0.88682527,100,['0100'],TRUE,0.73807975,0.86664625,1.51663094,1.57079633,0.8975979,"(0, -1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[4]
2770,3.54730107,0.88682527,1100,['1100'],TRUE,0.73807975,0.86664625,1.51663094,1.57079633,0.8975979,"(0, -1, 1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
2771,3.54730107,0.88682527,100,['0100'],TRUE,0.73807975,0.86664625,1.51663094,1.57079633,0.8975979,"(0, -1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
2772,1.99853126,0.66617709,1100,"['1110', '1101', '0100']",FALSE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3]"
2773,1.99853126,0.66617709,100,"['1100', '0110', '0101']",FALSE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3]"
2774,2.35462359,0.78487453,100,"['1100', '0100']",TRUE,0.4143241,0.64998469,1.08330781,1.12199738,0.8975979,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3]"
2775,2.14981728,0.71660576,101,"['1110', '1101', '0110', '0101']",TRUE,0.20497485,2.16661562,2.59993875,2.46839423,2.01959528,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
2776,2.44053253,0.81351084,1100,"['1100', '0110', '0101']",TRUE,0.34831144,2.38327719,4.98321593,0.67319843,0.44879895,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3]"
2777,2.44053253,0.81351084,100,"['1110', '1101', '0100']",TRUE,0.34831144,2.38327719,4.98321593,0.67319843,0.44879895,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3]"
2778,2.10730679,0.7024356,100,"['1101', '0110', '0100']",TRUE,0.27597018,0.43332312,0.86664625,1.34639685,0.67319843,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3]"
2779,2.10730679,0.7024356,1100,"['1110', '1100', '0101']",TRUE,0.27597018,0.43332312,0.86664625,1.34639685,0.67319843,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3]"
2780,2.10730679,0.7024356,100,"['1110', '0101', '0100']",TRUE,0.27597018,0.43332312,0.86664625,1.34639685,0.67319843,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3]"
2781,2.10730679,0.7024356,1100,"['1101', '1100', '0110']",TRUE,0.27597018,0.43332312,0.86664625,1.34639685,0.67319843,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3, 3]"
2782,2.99560024,0.99853341,1100,"['1110', '1100', '0110', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2783,2.98094734,0.99364911,1101,"['1101', '0101']",TRUE,0.7290571,5.41653906,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3]"
2784,2.99560024,0.99853341,100,"['1101', '1100', '0101', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2785,2.98094734,0.99364911,1110,"['1110', '0110']",TRUE,0.7290571,5.41653906,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3]"
2786,2.52293994,0.84097998,1100,"['1110', '1100', '0101']",TRUE,0.42212819,0.64998469,1.29996937,1.12199738,0.67319843,"(0, -1, 1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2787,2.52293994,0.84097998,100,"['1101', '0110', '0100']",TRUE,0.42212819,0.64998469,1.29996937,1.12199738,0.67319843,"(0, -1, 1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2788,2.52293994,0.84097998,1100,"['1101', '1100', '0110']",TRUE,0.42212819,0.64998469,1.29996937,1.12199738,0.67319843,"(0, -1, 1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2789,2.52293994,0.84097998,100,"['1110', '0101', '0100']",TRUE,0.42212819,0.64998469,1.29996937,1.12199738,0.67319843,"(0, -1, 1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2790,3.99266922,0.79853384,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
2791,3.99266922,0.79853384,1100,['1100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
2792,4.10262722,0.82052544,1100,"['1100', '0100']",TRUE,0.48980618,0.64998469,0.64998469,1.34639685,0.8975979,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[5, 5]"
2793,2.52405035,0.84135012,100,"['1100', '1000', '0100', '0000']",TRUE,0.38364488,0.64998469,0.86664625,1.12199738,1.12199738,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
2794,3.77581294,0.75516259,1100,['1100'],TRUE,0.53485278,0.64998469,0.86664625,1.12199738,1.12199738,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
2795,3.77581294,0.75516259,100,['0100'],TRUE,0.53485278,0.64998469,0.86664625,1.12199738,1.12199738,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
2796,3.39386746,0.67877349,100,['0100'],TRUE,0.43776231,0.43332312,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
2797,3.39386746,0.67877349,1100,['1100'],TRUE,0.43776231,0.43332312,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
2798,3.39386746,0.67877349,100,['0100'],TRUE,0.43776231,0.43332312,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
2799,3.39386746,0.67877349,1100,['1100'],TRUE,0.43776231,0.43332312,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
2800,4.9897382,0.99794764,1100,"['1100', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[5, 5]"
2801,2.99560024,0.99853341,100,"['1100', '1000', '0100', '0000']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2802,4.9897382,0.99794764,1100,"['1100', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[5, 5]"
2803,2.99560024,0.99853341,100,"['1100', '1000', '0100', '0000']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2804,3.99266922,0.79853384,100,['1100'],FALSE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
2805,3.99266922,0.79853384,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
2806,3.99266922,0.79853384,1100,['1100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
2807,3.99266922,0.79853384,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
2808,3.18272975,0.63654595,100,['0100'],TRUE,0.39929189,0.64998469,0.86664625,0.8975979,0.67319843,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
2809,2.99560024,0.99853341,100,"['1100', '0110', '0101', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3, 3]"
2810,3.48992324,0.69798465,100,['0100'],TRUE,0.4747255,0.64998469,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
2811,2.39757766,0.79919255,100,"['1000', '0110', '0101', '0100']",TRUE,0.31845479,0.43332312,0.86664625,0.8975979,0.67319843,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
2812,2.79802475,0.93267492,100,"['1100', '1000', '0110', '0101', '0100']",TRUE,0.39853209,3.68324656,0.86664625,1.12199738,0.67319843,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3, 3, 3]"
2813,3.37211864,0.67442373,100,['0100'],TRUE,0.48424572,0.64998469,4.11656968,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
2814,3.62598409,0.72519682,100,['0100'],TRUE,0.49691558,0.64998469,0.86664625,1.12199738,0.67319843,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
2815,2.71214307,0.90404769,100,"['1100', '0101', '0100']",TRUE,0.51097399,0.64998469,1.08330781,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3]"
2816,3.62598409,0.72519682,100,['0100'],TRUE,0.49691558,0.64998469,0.86664625,1.12199738,0.67319843,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
2817,2.71214307,0.90404769,100,"['1100', '0110', '0100']",TRUE,0.51097399,0.64998469,1.08330781,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3, 3]"
2818,3.99266922,0.79853384,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[5]
2819,2.52293994,0.84097998,100,"['1000', '0101', '0100']",TRUE,0.42212819,0.64998469,1.29996937,1.12199738,0.67319843,"(0, -1, 1, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3, 3]"
2820,3.99266922,0.79853384,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
2821,2.52293994,0.84097998,100,"['1000', '0110', '0100']",TRUE,0.42212819,0.64998469,1.29996937,1.12199738,0.67319843,"(0, -1, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2822,2.99560024,0.99853341,100,"['1100', '1000', '0101', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2823,3.99090589,0.79818118,100,['0100'],TRUE,0.60917451,0.64998469,1.08330781,1.57079633,0.8975979,"(0, -1, 1, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
2824,2.99560024,0.99853341,100,"['1100', '1000', '0110', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2825,3.99090589,0.79818118,100,['0100'],TRUE,0.60917451,0.64998469,1.08330781,1.57079633,0.8975979,"(0, -1, 1, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
2826,2.2736634,0.56841585,100,['0100'],TRUE,0.2674169,0.43332312,0.86664625,0.8975979,0.67319843,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
2827,2.34914851,0.58728713,101,"['0110', '0101']",TRUE,0.22460589,0.43332312,0.64998469,0.8975979,0.44879895,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
2828,2.5878167,0.64695417,100,['0100'],TRUE,0.3606207,0.64998469,1.08330781,0.8975979,0.67319843,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[4]
2829,2.61880882,0.65470221,1000,"['0110', '0101']",FALSE,0.33404588,5.41653906,4.54989281,2.46839423,2.6927937,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
2830,2.52598924,0.63149731,100,"['0110', '0101']",FALSE,0.30475041,0.43332312,0.86664625,1.12199738,0.67319843,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4]"
2831,2.48407321,0.6210183,100,['0100'],TRUE,0.31728285,0.64998469,1.08330781,1.12199738,0.67319843,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
2832,2.65228378,0.66307094,100,"['0110', '0100']",TRUE,0.28868805,0.43332312,0.86664625,1.12199738,0.67319843,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
2833,2.12255956,0.53063989,101,['0101'],TRUE,0.26582734,5.63320062,4.98321593,2.6927937,2.6927937,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
2834,2.65228378,0.66307094,100,"['0101', '0100']",TRUE,0.28868805,0.43332312,0.86664625,1.12199738,0.67319843,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4]"
2835,2.12255956,0.53063989,110,['0110'],TRUE,0.26582734,5.63320062,4.98321593,2.6927937,2.6927937,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
2836,2.99560024,0.74890006,100,"['0110', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
2837,2.4219544,0.6054886,101,['0101'],TRUE,0.30721978,0.64998469,1.29996937,0.8975979,0.44879895,"(0, -1, 1, 1, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[4]
2838,2.99560024,0.74890006,100,"['0101', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2839,2.4219544,0.6054886,110,['0110'],TRUE,0.30721978,0.64998469,1.29996937,0.8975979,0.44879895,"(0, -1, 1, 1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[4]
2840,2.44139167,0.61034792,101,['0101'],TRUE,0.28370131,0.43332312,0.86664625,1.12199738,0.44879895,"(0, -1, 1, 1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
2841,2.94390423,0.73597606,100,"['0110', '0100']",TRUE,0.38171314,0.64998469,1.08330781,1.34639685,0.8975979,"(0, -1, 1, 1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2842,2.44139167,0.61034792,110,['0110'],TRUE,0.28370131,0.43332312,0.86664625,1.12199738,0.44879895,"(0, -1, 1, 1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
2843,2.94390423,0.73597606,100,"['0101', '0100']",TRUE,0.38171314,0.64998469,1.08330781,1.34639685,0.8975979,"(0, -1, 1, 1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2844,4.07501552,0.67916925,100,['0100'],TRUE,0.64359603,3.89990812,5.41653906,2.91719318,1.7951958,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[6]
2845,3.99266922,0.99816731,100,"['1100', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
2846,4.12731367,0.68788561,100,['0100'],TRUE,0.43928723,0.64998469,0.86664625,1.34639685,0.8975979,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[6]
2847,2.90537576,0.72634394,100,"['1000', '0100']",TRUE,0.38496271,2.59993875,5.41653906,0.8975979,0.67319843,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
2848,3.19991437,0.79997859,100,"['1100', '1000', '0100']",TRUE,0.38286406,0.43332312,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4, 4]"
2849,4.11476565,0.68579427,100,['0100'],TRUE,0.47202366,0.64998469,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[6]
2850,3.949232,0.65820533,100,['0100'],TRUE,0.41832282,0.43332312,0.86664625,1.34639685,0.8975979,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[6]
2851,3.14594607,0.78648652,100,"['1100', '0100']",TRUE,0.39110649,0.43332312,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[4, 4]"
2852,3.949232,0.65820533,100,['0100'],TRUE,0.41832282,0.43332312,0.86664625,1.34639685,0.8975979,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[6]
2853,3.14594607,0.78648652,100,"['1100', '0100']",TRUE,0.39110649,0.43332312,0.86664625,1.12199738,0.8975979,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4]"
2854,4.9897382,0.83162303,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[6]
2855,2.9977572,0.7494393,100,"['1000', '0100']",TRUE,0.65670611,2.38327719,3.89990812,2.91719318,1.57079633,"(0, -1, 1, 1, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
2856,4.9897382,0.83162303,100,['0100'],TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[6]
2857,2.9977572,0.7494393,100,"['1000', '0100']",TRUE,0.65670611,2.38327719,3.89990812,2.91719318,1.57079633,"(0, -1, 1, 1, -1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2858,3.99266922,0.99816731,100,"['1100', '1000', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
2859,4.47492036,0.74582006,100,['0100'],TRUE,0.53623309,0.64998469,0.86664625,1.57079633,1.12199738,"(0, -1, 1, 1, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[6]
2860,3.99266922,0.99816731,100,"['1100', '1000', '0100']",TRUE,0.74347984,2.38327719,3.89990812,3.14159265,1.57079633,"(0, -1, 1, 1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
2861,4.47492036,0.74582006,100,['0100'],TRUE,0.53623309,0.64998469,0.86664625,1.57079633,1.12199738,"(0, -1, 1, 1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[6]
