,E,ratio,solutions,real_solutions,isOpt,Entropy,gamma_1,gamma_2,beta_1,beta_2,formula,MaxObj
2141,1.92498474,0.64166158,101,"['1111', '1110', '0101']",TRUE,0.208582824,0.866646249,,0.897597901,,"(0, -1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2142,1.713162216,0.342632443,111,['0111'],TRUE,0.182396327,0.866646249,,1.570796327,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
2143,1.713162216,0.342632443,1111,['1111'],TRUE,0.182396327,0.866646249,,1.570796327,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
2144,2.256743129,0.451348626,111,"['1111', '0111']",TRUE,0.1751118,0.866646249,,1.121997376,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[5, 5]"
2145,1.515874088,0.505291363,11,"['1111', '1011', '0111', '0011']",TRUE,0.194911006,2.383277185,,1.121997376,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
2146,2.035011857,0.407002371,111,['1111'],FALSE,0.214165119,0.866646249,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
2147,2.035011857,0.407002371,1111,['0111'],FALSE,0.214165119,0.866646249,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
2148,2.027235905,0.405447181,1111,['1111'],TRUE,0.187694383,0.866646249,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
2149,2.027235905,0.405447181,111,['0111'],TRUE,0.187694383,0.866646249,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
2150,2.027235905,0.405447181,1111,['1111'],TRUE,0.187694383,0.866646249,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
2151,2.027235905,0.405447181,111,['0111'],TRUE,0.187694383,0.866646249,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
2152,1.896813127,0.632271042,111,"['1111', '1011', '0111', '0011']",TRUE,0.159915423,0.649984687,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2153,2.422932172,0.484586434,1111,"['1111', '0111']",TRUE,0.244172951,0.866646249,,1.121997376,,"(0, -1, -1, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[5, 5]"
2154,1.896813127,0.632271042,111,"['1111', '1011', '0111', '0011']",TRUE,0.159915423,0.649984687,,0.897597901,,"(0, -1, -1, -1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2155,2.422932172,0.484586434,111,"['1111', '0111']",TRUE,0.244172951,0.866646249,,1.121997376,,"(0, -1, -1, -1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[5, 5]"
2156,2.464859113,0.492971823,111,['0111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
2157,2.464859113,0.492971823,1111,['1111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
2158,2.464859113,0.492971823,111,['0111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
2159,2.464859113,0.492971823,1111,['1111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
2160,1.650769032,0.330153806,111,['0111'],TRUE,0.124566813,0.866646249,,0.673198426,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
2161,1.497313912,0.499104637,111,"['1111', '0111', '0110', '0101']",TRUE,0.114944709,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3, 3]"
2162,1.970213979,0.394042796,111,['0111'],TRUE,0.181707046,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
2163,1.792861029,0.597620343,111,"['1011', '0111', '0110', '0101']",TRUE,0.204221009,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
2164,1.989400557,0.663133519,111,"['1111', '1011', '0111', '0110', '0101']",TRUE,0.198717952,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3, 3, 3]"
2165,1.989400557,0.397880111,111,['0111'],TRUE,0.195781546,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
2166,1.559154828,0.519718276,111,"['1111', '0111', '0110']",TRUE,0.127259142,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3]"
2167,2.236680337,0.447336067,111,['0111'],TRUE,0.196213277,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
2168,1.559154828,0.519718276,111,"['1111', '0111', '0101']",TRUE,0.127259142,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3]"
2169,2.236680337,0.447336067,111,['0111'],TRUE,0.196213277,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
2170,1.92498474,0.64166158,1011,"['1011', '0111', '0110']",TRUE,0.208582824,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3]"
2171,2.464859113,0.492971823,111,['0111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[5]
2172,1.92498474,0.64166158,1011,"['1011', '0111', '0101']",TRUE,0.208582824,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2173,2.464859113,0.492971823,111,['0111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
2174,2.347316302,0.46946326,111,['0111'],TRUE,0.284492603,0.866646249,,1.121997376,,"(0, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
2175,2.347316302,0.782438767,111,"['1111', '1011', '0111', '0110']",TRUE,0.240728031,0.866646249,,1.121997376,,"(0, -1, -1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2176,2.347316302,0.46946326,111,['0111'],TRUE,0.284492603,0.866646249,,1.121997376,,"(0, -1, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
2177,2.347316302,0.782438767,111,"['1111', '1011', '0111', '0101']",TRUE,0.240728031,0.866646249,,1.121997376,,"(0, -1, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2178,1.44870029,0.362175073,111,['0111'],TRUE,0.102071284,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
2179,1.826329556,0.456582389,110,"['0110', '0101']",TRUE,0.136515774,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
2180,1.703466366,0.425866591,111,['0111'],TRUE,0.127511,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[4]
2181,1.917551985,0.479387996,110,"['0110', '0101']",TRUE,0.14378956,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
2182,1.881843126,0.470460781,101,"['0110', '0101']",TRUE,0.140228357,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4]"
2183,1.881843126,0.470460781,111,['0111'],TRUE,0.139387775,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
2184,1.751716563,0.437929141,110,['0110'],TRUE,0.146279671,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[4]
2185,2.075009555,0.518752389,111,"['0111', '0101']",TRUE,0.164151937,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[4, 4]"
2186,1.751716563,0.437929141,101,['0101'],TRUE,0.146279671,0.649984687,,0.673198426,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
2187,2.075009555,0.518752389,111,"['0111', '0110']",TRUE,0.164151937,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4]"
2188,1.933986773,0.483496693,110,['0110'],TRUE,0.177290483,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[4]
2189,2.217742619,0.554435655,111,"['0111', '0101']",TRUE,0.19035832,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
2190,1.933986773,0.483496693,101,['0101'],TRUE,0.177290483,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[4]
2191,2.217742619,0.554435655,111,"['0111', '0110']",TRUE,0.19035832,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2192,2.188291258,0.547072815,111,"['0111', '0101']",TRUE,0.197924191,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2193,2.188291258,0.547072815,110,['0110'],TRUE,0.199964588,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[4]
2194,2.188291258,0.547072815,111,"['0111', '0110']",TRUE,0.197924191,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2195,2.188291258,0.547072815,101,['0101'],TRUE,0.199964588,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
2196,2.297407076,0.382901179,111,['0111'],TRUE,0.178428836,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[6]
2197,1.875969519,0.46899238,111,"['1111', '0111']",TRUE,0.179481852,2.383277185,,1.121997376,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
2198,2.515651101,0.419275183,111,['0111'],TRUE,0.225398522,2.383277185,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[6]
2199,1.971808427,0.492952107,111,"['1011', '0111']",TRUE,0.213011818,2.383277185,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
2200,2.278086036,0.569521509,111,"['1111', '1011', '0111']",TRUE,0.234747843,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4, 4]"
2201,2.278086036,0.379681006,111,['0111'],TRUE,0.242026695,0.866646249,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[6]
2202,2.032292287,0.508073072,111,"['1111', '0111']",TRUE,0.168121376,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
2203,2.431445075,0.405240846,111,['0111'],TRUE,0.184908925,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[6]
2204,2.032292287,0.508073072,111,"['1111', '0111']",TRUE,0.168121376,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4]"
2205,2.431445075,0.405240846,111,['0111'],TRUE,0.184908925,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[6]
2206,2.290422293,0.572605573,111,"['1011', '0111']",TRUE,0.198350398,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
2207,2.57488705,0.429147842,111,['0111'],TRUE,0.197069658,0.649984687,,1.121997376,,"(0, -1, -1, -1, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[6]
2208,2.290422293,0.572605573,111,"['1011', '0111']",TRUE,0.198350398,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2209,2.57488705,0.429147842,111,['0111'],TRUE,0.197069658,0.649984687,,1.121997376,,"(0, -1, -1, -1, -1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[6]
2210,2.544726779,0.42412113,111,['0111'],TRUE,0.223554948,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[6]
2211,2.544726779,0.636181695,111,"['1111', '1011', '0111']",TRUE,0.221273567,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
2212,2.544726779,0.42412113,111,['0111'],TRUE,0.223554948,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[6]
2213,2.544726779,0.636181695,111,"['1111', '1011', '0111']",TRUE,0.221273567,0.649984687,,0.897597901,,"(0, -1, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
2214,1.497313912,0.499104637,1111,"['1111', '1110', '1101', '0111']",TRUE,0.114944709,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3, 3]"
2215,1.650769032,0.330153806,1111,['1111'],TRUE,0.124566813,0.866646249,,0.673198426,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
2216,1.970213979,0.394042796,1111,['1111'],TRUE,0.181707046,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
2217,1.792861029,0.597620343,1111,"['1111', '1110', '1101', '0011']",TRUE,0.204221009,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
2218,1.989400557,0.397880111,1111,['1111'],TRUE,0.195781546,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
2219,1.989400557,0.663133519,1111,"['1111', '1110', '1101', '0111', '0011']",TRUE,0.198717952,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3, 3, 3]"
2220,2.236680337,0.447336067,1111,['1111'],TRUE,0.196213277,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
2221,1.559154828,0.519718276,1111,"['1111', '1110', '0111']",TRUE,0.127259142,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3]"
2222,2.236680337,0.447336067,1111,['1111'],TRUE,0.196213277,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
2223,1.559154828,0.519718276,1111,"['1111', '1101', '0111']",TRUE,0.127259142,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3, 3]"
2224,1.92498474,0.64166158,11,"['1111', '1110', '0011']",TRUE,0.208582824,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3]"
2225,2.464859113,0.492971823,1111,['1111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[5]
2226,1.92498474,0.64166158,11,"['1111', '1101', '0011']",TRUE,0.208582824,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
2227,2.464859113,0.492971823,1111,['1111'],TRUE,0.247685386,0.866646249,,1.121997376,,"(0, -1, -1, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
2228,2.347316302,0.782438767,1111,"['1111', '1110', '0111', '0011']",TRUE,0.240728031,0.866646249,,1.121997376,,"(0, -1, -1, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2229,2.347316302,0.46946326,1111,['1111'],TRUE,0.284492603,0.866646249,,1.121997376,,"(0, -1, -1, -1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
2230,2.347316302,0.782438767,1111,"['1111', '1101', '0111', '0011']",TRUE,0.240728031,0.866646249,,1.121997376,,"(0, -1, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
2231,2.347316302,0.46946326,1111,['1111'],TRUE,0.284492603,0.866646249,,1.121997376,,"(0, -1, -1, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
2232,1.826329556,0.456582389,1110,"['1110', '1101']",TRUE,0.136515774,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[4, 4]"
2233,1.44870029,0.362175073,1111,['1111'],TRUE,0.102071284,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
2234,1.703466366,0.425866591,1111,['1111'],TRUE,0.127511,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[4]
2235,1.917551985,0.479387996,1110,"['1110', '1101']",TRUE,0.14378956,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
2236,1.881843126,0.470460781,1111,['1111'],TRUE,0.139387775,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
2237,1.881843126,0.470460781,1110,"['1110', '1101']",TRUE,0.140228357,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[4, 4]"
2238,2.075009555,0.518752389,1111,"['1111', '1101']",TRUE,0.164151937,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
2239,1.751716563,0.437929141,1110,['1110'],TRUE,0.146279671,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
2240,2.075009555,0.518752389,1111,"['1111', '1110']",TRUE,0.164151937,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4]"
2241,1.751716563,0.437929141,1101,['1101'],TRUE,0.146279671,0.649984687,,0.673198426,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
2242,1.933986773,0.483496693,1110,['1110'],TRUE,0.177290483,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[4]
2243,2.217742619,0.554435655,1111,"['1111', '1101']",TRUE,0.19035832,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
2244,1.933986773,0.483496693,1101,['1101'],TRUE,0.177290483,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[4]
2245,2.217742619,0.554435655,1111,"['1111', '1110']",TRUE,0.19035832,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2246,2.188291258,0.547072815,1110,['1110'],TRUE,0.199964588,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
2247,2.188291258,0.547072815,1111,"['1111', '1101']",TRUE,0.197924191,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2248,2.188291258,0.547072815,1101,['1101'],TRUE,0.199964588,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
2249,2.188291258,0.547072815,1111,"['1111', '1110']",TRUE,0.197924191,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
2250,1.875969519,0.46899238,1111,"['1111', '0111']",TRUE,0.179481852,2.383277185,,1.121997376,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[4, 4]"
2251,2.297407076,0.382901179,1111,['1111'],TRUE,0.178428836,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[6]
2252,2.515651101,0.419275183,1111,['1111'],TRUE,0.225398522,2.383277185,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[6]
2253,1.971808427,0.492952107,1111,"['1111', '0011']",TRUE,0.213011818,2.383277185,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
2254,2.278086036,0.379681006,1111,['1111'],TRUE,0.242026695,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[6]
2255,2.278086036,0.569521509,1111,"['1111', '0111', '0011']",TRUE,0.234747843,0.866646249,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[4, 4, 4]"
2256,2.431445075,0.405240846,1111,['1111'],TRUE,0.184908925,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[6]
2257,2.032292287,0.508073072,1111,"['1111', '0111']",TRUE,0.168121376,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[4, 4]"
2258,2.431445075,0.405240846,1111,['1111'],TRUE,0.184908925,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[6]
2259,2.032292287,0.508073072,1111,"['1111', '0111']",TRUE,0.168121376,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4]"
2260,2.290422293,0.572605573,1111,"['1111', '0011']",TRUE,0.198350398,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
2261,2.57488705,0.429147842,1111,['1111'],TRUE,0.197069658,0.649984687,,1.121997376,,"(0, -1, -1, -1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[6]
2262,2.290422293,0.572605573,1111,"['1111', '0011']",TRUE,0.198350398,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
2263,2.57488705,0.429147842,1111,['1111'],TRUE,0.197069658,0.649984687,,1.121997376,,"(0, -1, -1, -1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[6]
2264,2.544726779,0.636181695,1111,"['1111', '0111', '0011']",TRUE,0.221273567,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
2265,2.544726779,0.42412113,1111,['1111'],TRUE,0.223554948,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[6]
2266,2.544726779,0.636181695,1111,"['1111', '0111', '0011']",TRUE,0.221273567,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
2267,2.544726779,0.42412113,1111,['1111'],TRUE,0.223554948,0.649984687,,0.897597901,,"(0, -1, -1, -1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[6]
2268,1.687276868,0.421819217,1110,['1110'],TRUE,0.165874193,0.649984687,,1.795195802,,"(0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
2269,1.687276868,0.421819217,110,['0110'],TRUE,0.165874193,0.649984687,,1.795195802,,"(0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
2270,1.387650994,0.693825497,110,"['1111', '1110', '1100', '1010', '0111', '0110', '0100', '0010']",TRUE,0.145579623,3.899908122,,0.897597901,,"(0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[2, 2, 2, 2, 2, 2, 2, 2]"
2271,1.645334338,0.411333584,1110,"['1110', '0110']",TRUE,0.128600544,0.866646249,,0.897597901,,"(0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
2272,1.765313536,0.441328384,110,['0110'],TRUE,0.21478728,1.083307812,,0.897597901,,"(0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
