,E,ratio,solutions,real_solutions,isOpt,Entropy,gamma_1,gamma_2,beta_1,beta_2,formula,MaxObj
7466,2,1,1011,"['1011', '1010', '1001', '1000', '0011', '0001']",TRUE,0.36100807,2.08555864,3.7588498,2.49296245,1.0171291,"(-1, 1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7467,4,1,1011,"['1011', '1001']",TRUE,0.75,2.35619475,3.92699057,3.14159265,1.57079802,"(-1, 1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7468,3.56004339,0.89001085,1001,['1001'],TRUE,0.73534776,0.91034823,1.50834134,1.50834146,0.91034828,"(-1, 1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7469,3.56004339,0.89001085,1011,['1011'],TRUE,0.73534768,0.91034916,1.50834143,1.50834144,0.91034795,"(-1, 1, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7470,3,1,1001,"['1101', '1011', '1001', '0001']",TRUE,0.75,5.49778719,0.78539816,3.14159265,1.57079631,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3, 3]"
7471,3.04223957,0.60844791,1001,['1001'],TRUE,0.72558982,2.33384191,3.91875416,3.02292656,1.61086335,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
7472,3.72984546,0.74596909,1001,['1001'],TRUE,0.53781002,0.6669501,0.96904295,1.20211753,0.78973123,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
7473,2.72436691,0.9081223,1001,"['1101', '1011', '1001']",TRUE,0.50864249,0.64409018,1.05944686,1.07385832,0.91560315,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3]"
7474,2.72436691,0.9081223,1001,"['1011', '1001', '0001']",TRUE,0.5086423,0.64408927,1.05944581,1.07385968,0.91560349,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3]"
7475,3.72984546,0.74596909,1001,['1001'],TRUE,0.53781002,0.66695005,0.96904217,1.20211808,0.78973139,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
7476,2.42206862,0.80735621,1001,"['1101', '1010', '1001', '0001']",TRUE,0.32425185,0.47293917,0.88772364,0.98335504,0.62878355,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3, 3]"
7477,3.54303685,0.70860737,1001,['1001'],TRUE,0.48756958,0.620944,0.90076922,1.2140903,0.87576142,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
7478,3.4229883,0.68459766,1001,['1001'],TRUE,0.49276201,0.63705325,1.00421244,1.21891993,0.87452651,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
7479,2.81985011,0.93995004,1001,"['1101', '1011', '1010', '1001', '0001']",TRUE,0.40429766,0.48842279,4.04721029,1.14785768,0.72514581,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3, 3, 3, 3]"
7480,4,0.8,1011,['1001'],FALSE,0.75,5.49778798,0.78539784,3.14159265,1.57079652,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[5]
7481,2.56221326,0.85407109,1001,"['1101', '1010', '1001']",TRUE,0.39734192,0.65083919,1.26580087,1.03765456,0.54891394,"(-1, 1, 0, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3, 3]"
7482,3,1,1011,"['1101', '1011', '1010', '1001']",TRUE,0.75,5.49778959,0.78540029,3.14159265,1.57079347,"(-1, 1, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7483,4.10948208,0.82189642,1001,['1001'],TRUE,0.64976983,0.72709003,1.19380367,1.5135835,0.99386626,"(-1, 1, 0, -1, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
7484,2.56221326,0.85407109,1001,"['1010', '1001', '0001']",TRUE,0.39734253,0.65084077,1.26580356,1.03765596,0.54891559,"(-1, 1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7485,4.0174583,0.80349166,1001,['1001'],TRUE,0.73442489,2.35757006,3.91571493,3.04277575,1.56339684,"(-1, 1, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
7486,4.10948208,0.82189642,1001,['1001'],TRUE,0.64976991,0.72709001,1.19380434,1.51358389,0.99386623,"(-1, 1, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7487,3,1,1001,"['1011', '1010', '1001', '0001']",TRUE,0.75,2.35619627,3.92699625,3.14158933,1.57078764,"(-1, 1, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7488,3.25075862,0.65015172,1011,['1011'],TRUE,0.41315477,0.56004932,0.84851953,0.90449198,0.74338988,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
7489,3,1,1001,"['1111', '1011', '1001', '0011']",TRUE,0.75,5.49778649,0.78539928,3.14159265,1.57079664,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3, 3]"
7490,2.72436691,0.9081223,1011,"['1111', '1011', '1001']",TRUE,0.50864245,0.64408949,1.05944658,1.07385917,0.91560367,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3, 3]"
7491,3.72984546,0.74596909,1011,['1011'],TRUE,0.53781005,0.66695094,0.96904274,1.20211814,0.789731,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[5]
7492,3.72984546,0.74596909,1011,['1011'],TRUE,0.53781005,0.66695038,0.96904278,1.20211778,0.78973131,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
7493,2.72436691,0.9081223,1011,"['1011', '1001', '0011']",TRUE,0.50864218,0.64408958,1.0594456,1.07385886,0.91560266,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3]"
7494,2.42206862,0.80735621,1011,"['1111', '1011', '1000', '0011']",TRUE,0.3242519,0.47295013,0.88773261,0.98334528,0.62876829,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3, 3]"
7495,3.54303685,0.70860737,1011,['1011'],TRUE,0.48756989,0.62094582,0.9007685,1.21409612,0.87575451,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
7496,2.81985011,0.93995004,1011,"['1111', '1011', '1001', '1000', '0011']",TRUE,0.40429765,0.48842289,0.90561767,1.14785786,0.72514567,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3, 3, 3]"
7497,3.4229883,0.68459766,1011,['1011'],TRUE,0.49276146,3.77864635,4.14580981,1.21892068,0.87451405,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
7498,4.0174583,0.80349166,1011,['1011'],TRUE,0.73442503,2.35757025,3.91571531,3.04277643,1.56339836,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[5]
7499,2.56221326,0.85407109,1011,"['1111', '1011', '1000']",TRUE,0.39734198,0.6508393,1.26580182,1.03765509,0.54891374,"(-1, 1, 0, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3, 3]"
7500,4.10948208,0.82189642,1011,['1011'],TRUE,0.64976963,0.72708942,1.1938031,1.51358378,0.99386708,"(-1, 1, 0, -1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
7501,3,1,1001,"['1111', '1011', '1001', '1000']",TRUE,0.75,5.49778876,0.78539845,3.14159265,1.57079531,"(-1, 1, 0, -1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7502,2.56221326,0.85407109,1011,"['1011', '1000', '0011']",TRUE,0.39734202,0.65083955,1.26580164,1.037655,0.54891392,"(-1, 1, 0, -1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7503,4.0174583,0.80349166,1011,['1011'],TRUE,0.73442544,2.35757162,3.91571619,3.04277786,1.56339815,"(-1, 1, 0, -1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
7504,3,1,1011,"['1011', '1001', '1000', '0011']",TRUE,0.74999999,2.35619598,3.92700724,3.14157402,1.57078549,"(-1, 1, 0, -1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7505,4.10948208,0.82189642,1011,['1011'],TRUE,0.64977023,0.72708981,1.19380321,1.51358463,0.993863,"(-1, 1, 0, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7506,4,0.8,1011,['1011'],TRUE,0.75,2.35619473,3.92699075,3.14159265,1.57079623,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
7507,4,0.8,1001,['1001'],TRUE,0.75,5.49778712,0.78539827,3.14159265,1.57079648,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
7508,3.50124862,0.70024972,1001,['1001'],TRUE,0.45626528,0.55137864,0.81666022,1.20464773,0.87382315,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
7509,3.50124862,0.70024972,1011,['1011'],TRUE,0.45626527,0.55137802,0.8166601,1.20464725,0.87382385,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[5]
7510,3.50124862,0.70024972,1011,['1011'],TRUE,0.45626529,0.55137845,0.81666045,1.20464768,0.8738232,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
7511,3.50124862,0.70024972,1001,['1001'],TRUE,0.45626523,0.55137907,0.81665976,1.20464811,0.87382349,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
7512,2.59134502,0.86378167,1001,"['1011', '1010', '1001', '1000']",TRUE,0.38464566,0.55981026,0.81259704,1.09303849,1.03322621,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3, 3]"
7513,4.2272735,0.8454547,1011,"['1011', '1001']",TRUE,0.52289478,0.58856756,0.76120063,1.26668421,0.96638332,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[5, 5]"
7514,3.79592232,0.75918446,1001,['1001'],TRUE,0.54739497,2.46519136,5.43323716,1.12679367,1.04063604,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
7515,3.79592232,0.75918446,1011,['1011'],TRUE,0.54739511,2.46519062,5.43323603,1.12679437,1.04063557,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
7516,5,1,1001,"['1011', '1001']",TRUE,0.75,5.49778691,0.78539886,3.14159239,1.57079543,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[5, 5]"
7517,3,1,1011,"['1011', '1010', '1001', '1000']",TRUE,0.75,2.35619444,3.92699082,3.14159265,1.57079632,"(-1, 1, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7518,4.0174583,0.80349166,1011,['1011'],TRUE,0.73442486,2.35757045,3.91571499,3.04277581,1.5633979,"(-1, 1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
7519,4,0.8,1001,['1001'],TRUE,0.75,5.49778681,0.78539841,3.14159265,1.57079661,"(-1, 1, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
7520,3,1,1001,"['1011', '1010', '1001', '1000']",TRUE,0.75,5.49778519,0.78539614,3.14159265,1.57079399,"(-1, 1, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7521,5,1,1001,"['1011', '1001']",TRUE,0.75,5.49778693,0.7853983,3.14159254,1.57079634,"(-1, 1, 0, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[5, 5]"
7522,4,0.8,1001,['1001'],TRUE,0.75,5.49778733,0.78539806,3.14159265,1.57079629,"(-1, 1, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7523,4.0174583,0.80349166,1011,['1011'],TRUE,0.73442515,2.35757061,3.91571513,3.0427766,1.56339624,"(-1, 1, 0, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7524,4,1,1011,"['1011', '1001']",TRUE,0.75,2.35619523,3.92699054,3.14159265,1.57079756,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[4, 4]"
7525,4.11468557,0.68578093,1001,['1001'],TRUE,0.58724524,3.9750837,5.37570701,2.78521941,1.85613517,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[6]
7526,4.07101611,0.67850268,1001,['1001'],TRUE,0.43614957,0.50610204,0.81559524,1.23216175,0.80953416,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[6]
7527,3.1991594,0.79978985,1001,"['1011', '1001']",TRUE,0.3999097,0.51267217,0.85404079,1.15693855,0.82985146,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
7528,3.1991594,0.79978985,1001,"['1011', '1001']",TRUE,0.39990976,0.51267173,0.85404138,1.15693929,0.82985191,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4]"
7529,4.07101611,0.67850268,1001,['1001'],TRUE,0.43614955,0.50610227,0.81559549,1.23216076,0.80953342,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[6]
7530,2.93978483,0.73494621,1001,"['1010', '1001']",TRUE,0.39028856,0.51322618,0.94456626,0.95868954,0.74342546,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
7531,4.22842563,0.7047376,1001,['1001'],TRUE,0.45465878,0.58735944,0.78052198,1.27105824,0.91697483,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[6]
7532,4.17408643,0.69568107,1001,['1001'],TRUE,0.4805967,0.60115838,0.89175685,1.1834889,0.98243563,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[6]
7533,3.28289502,0.82072376,1001,"['1011', '1010', '1001']",TRUE,0.38255115,0.46851765,0.78661199,1.21657395,0.80907568,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4, 4]"
7534,5.00865283,0.83477547,1001,['1001'],TRUE,0.7445925,2.36179655,3.91867939,3.09242639,1.56557795,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[6]
7535,3.06740766,0.76685191,1001,"['1010', '1001']",TRUE,0.36940638,0.53125945,0.99757924,1.24363444,0.67788462,"(-1, 1, 0, -1, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
7536,4,1,1001,"['1011', '1010', '1001']",TRUE,0.75,5.49778705,0.78539814,3.14159265,1.57079633,"(-1, 1, 0, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
7537,4.6043261,0.76738768,1001,['1001'],TRUE,0.57201211,0.62376952,0.9710694,1.56642603,1.01919117,"(-1, 1, 0, -1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[6]
7538,3.02083015,0.75520754,1001,"['1010', '1001']",TRUE,0.71259002,2.36055687,3.89406005,3.02313896,1.59990565,"(-1, 1, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7539,5,0.83333333,1001,['1001'],TRUE,0.75,5.49778726,0.78539811,3.14159265,1.57079624,"(-1, 1, 0, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[6]
7540,4.6043261,0.76738768,1001,['1001'],TRUE,0.57201205,0.62376922,0.97106835,1.56642846,1.0191933,"(-1, 1, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[6]
7541,4,1,1011,"['1011', '1010', '1001']",TRUE,0.75,2.35619448,3.92699109,3.14159235,1.57079626,"(-1, 1, 0, -1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
7542,4.04430347,0.67405058,1011,['1011'],TRUE,0.72586092,2.36930983,3.91763438,3.01632566,1.56023403,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[6]
7543,4,1,1011,"['1011', '1001']",TRUE,0.75,2.35619448,3.92699112,3.14159265,1.57079614,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
7544,3.1991594,0.79978985,1011,"['1011', '1001']",TRUE,0.39990977,0.51267238,0.85404101,1.15693875,0.82985223,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[4, 4]"
7545,4.07101611,0.67850268,1011,['1011'],TRUE,0.43614956,0.50610189,0.81559574,1.23216212,0.80953419,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[6]
7546,4.07101611,0.67850268,1011,['1011'],TRUE,0.43614956,0.50610234,0.81559529,1.23216184,0.80953395,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[6]
7547,3.1991594,0.79978985,1011,"['1011', '1001']",TRUE,0.39990977,0.51267216,0.85404125,1.15693915,0.82985206,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[4, 4]"
7548,2.93978483,0.73494621,1011,"['1011', '1000']",TRUE,0.39028835,2.62836733,5.33861992,0.95868995,0.74342537,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
7549,4.22842563,0.7047376,1011,['1011'],TRUE,0.45465875,2.55423435,5.50266328,1.27105841,0.91697544,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[6]
7550,3.28289502,0.82072376,1011,"['1011', '1001', '1000']",TRUE,0.38255117,0.46851899,0.78661186,1.21657549,0.80907539,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4, 4]"
7551,4.17408643,0.69568107,1011,['1011'],TRUE,0.48059662,0.60115916,0.89175706,1.18349047,0.98243563,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[6]
7552,5.00865283,0.83477547,1011,['1011'],TRUE,0.74459293,2.36179718,3.9186802,3.09242857,1.56557809,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[6]
7553,3.06740766,0.76685191,1011,"['1011', '1000']",TRUE,0.36940643,0.53125888,0.99757899,1.24363466,0.67788571,"(-1, 1, 0, -1, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
7554,4.6043261,0.76738768,1011,['1011'],TRUE,0.57201212,0.62376903,0.97106904,1.56642636,1.01919137,"(-1, 1, 0, -1, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[6]
7555,4,1,1001,"['1011', '1001', '1000']",TRUE,0.75,5.49778525,0.78540017,3.14159024,1.57079613,"(-1, 1, 0, -1, -1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
7556,3.06740766,0.76685191,1011,"['1011', '1000']",TRUE,0.36940643,0.53125875,0.99757872,1.24363491,0.67788596,"(-1, 1, 0, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7557,5.00865283,0.83477547,1011,['1011'],TRUE,0.74459235,2.36179627,3.91867796,3.0924259,1.56557736,"(-1, 1, 0, -1, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[6]
7558,4,1,1001,"['1011', '1001', '1000']",TRUE,0.75,5.49778791,0.78539801,3.14159265,1.57079584,"(-1, 1, 0, -1, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
7559,4.6043261,0.76738768,1011,['1011'],TRUE,0.57201212,0.62376954,0.97106936,1.56642673,1.01919135,"(-1, 1, 0, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[6]
7560,2,0.66666667,1001,"['1101', '1011', '0001']",FALSE,0.75,2.35619474,3.92698991,3.14159265,1.57079491,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3]"
7561,2,0.66666667,1001,"['1111', '1001', '0011']",TRUE,0.75,5.49778678,0.78539825,3.14159265,1.57079681,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3]"
7562,2.12614298,0.70871433,1001,"['1111', '1001', '0001']",TRUE,0.30122048,0.50571533,0.95519225,1.34911488,0.70040599,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3, 3]"
7563,2.11881899,0.706273,1101,"['1101', '1011', '0011']",TRUE,0.31666777,3.71653001,3.6444945,1.44006835,0.77997338,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3]"
7564,2.12614298,0.70871433,1011,"['1111', '1011', '0001']",TRUE,0.30122033,0.50571519,0.95519203,1.34911375,0.70040535,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3]"
7565,2.12614298,0.70871433,1001,"['1101', '1001', '0011']",TRUE,0.3012204,0.50571533,0.95519251,1.34911415,0.70040555,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3]"
7566,2.01523066,0.67174355,1001,"['1111', '1101', '0011', '0001']",FALSE,0.21202411,0.40388502,0.7883937,1.06569887,0.54273484,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3, 3]"
7567,2.38741145,0.79580382,1001,"['1011', '1001']",TRUE,0.39797167,0.62510456,1.08542205,1.04398259,0.88094273,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3]"
7568,2.47255715,0.82418572,1001,"['1111', '1001', '0011']",TRUE,0.37538133,0.74896913,1.24060401,0.79136872,0.5039288,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3]"
7569,2.47255715,0.82418572,1011,"['1101', '1011', '0001']",TRUE,0.37538121,0.74896878,1.24060424,0.79136874,0.50392858,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3, 3]"
7570,3,1,1011,"['1011', '1001', '0011', '0001']",TRUE,0.75,5.49778766,0.78539879,3.14159197,1.57079568,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7571,3,1,1101,"['1111', '1101']",TRUE,0.75,2.35619447,0.78539823,3.14159248,1.57079636,"(-1, 1, 0, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3]"
7572,2.56221326,0.85407109,1011,"['1101', '1011', '0011']",TRUE,0.39734206,0.65083978,1.26580162,1.03765515,0.54891396,"(-1, 1, 0, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7573,2.56221326,0.85407109,1001,"['1111', '1001', '0001']",TRUE,0.39734208,0.65083357,1.26579476,1.03766017,0.54891549,"(-1, 1, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7574,3,1,1,"['0011', '0001']",TRUE,0.75,2.35619448,0.78539815,3.14159265,1.5707963,"(-1, 1, 0, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
7575,3,1,1001,"['1111', '1101', '1011', '1001']",TRUE,0.75,2.35619451,3.92699088,3.14159265,1.57079638,"(-1, 1, 0, -1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7576,2.56221326,0.85407109,1001,"['1101', '1001', '0011']",TRUE,0.39734241,0.65083915,1.26580331,1.03765585,0.54891591,"(-1, 1, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7577,2.56221326,0.85407109,1011,"['1111', '1011', '0001']",TRUE,0.39734198,0.65083912,1.26580135,1.03765472,0.5489142,"(-1, 1, 0, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7578,2.38604612,0.59651153,1,"['1101', '0001']",TRUE,0.2278158,0.3557972,0.66303116,0.86523571,0.49826907,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[4, 4]"
7579,2.34543596,0.58635899,1001,['1001'],TRUE,0.27016221,0.50797961,0.93482369,0.79689368,0.57867702,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
7580,2.68435778,0.67108944,1001,"['1001', '0001']",TRUE,0.30038047,0.49094827,0.90156489,1.20658928,0.63436839,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[4, 4]"
7581,2.1055786,0.52639465,1101,['1101'],TRUE,0.23178632,0.46130149,0.97383034,0.94687112,0.48561605,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[4]
7582,2.13758339,0.53439585,1,['0001'],TRUE,0.24848333,5.58958919,4.87416622,2.68628729,2.68809459,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
7583,2.68435778,0.67108944,1001,"['1101', '1001']",TRUE,0.30038056,0.49094863,0.90156475,1.20658924,0.63436891,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[4, 4]"
7584,2.65341054,0.66335263,1,"['1101', '0001']",TRUE,0.32574582,3.97416111,1.63455622,2.55237278,2.649765,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
